Município;Data da Ocorrência;Número da Ocorrência;Desastre;IDHM;Receita Corrente Líquida;PIB;População;Prefeito;Pessoas Afetadas;Prejuízo Público;Prejuízo Privado;Recebeu Ajuda?;Material;Quantidade;Data da Solicitação;Data do Envio
Matelândia;08/06/2014 00:00;365/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,725;R$ 82.832.111,80;R$ 990.822,35;18.450;MAXIMINO PIETROBON;4.827;R$ 1.058.000,00;R$ 0,00;Não;-;-;-;-
Reserva;08/06/2014 00:00;332/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,618;R$ 77.075.756,36;R$ 679.765,86;24.573;LUCAS MACHADO RIBEIRO;220;R$ 349.900,00;R$ 0,00;Não;-;-;-;-
Ibaiti;07/06/2014 23:00;328/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,71;R$ 89.317.304,00;R$ 770.766,22;28.830;Antonely de Cássio Alves de Carvalho;3.000;R$ 1.380.917,00;R$ 0,00;Não;-;-;-;-
Teixeira Soares;07/06/2014 23:00;318/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,671;R$ 44.016.142,55;R$ 529.185,15;9.547;Lucinei Carlos Thomaz;3.664;R$ 535.000,00;R$ 600.000,00;Não;-;-;-;-
Tomazina;07/06/2014 23:00;299/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,699;R$ 29.160.282,76;R$ 261.776,27;8.426;Flávio Xavier De Lima Zanrosso;3.500;R$ 1.765.000,00;R$ 1.050.000,00;Não;-;-;-;-
Lapa;07/06/2014 20:00;213/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,706;R$ 167.843.693,83;R$ 2.026.467,03;45.003;DIEGO TIMBIRUSSU RIBAS;405;R$ 1.248.000,00;R$ 328.000,00;Não;-;-;-;-
Paraíso do Norte;07/06/2014 20:00;309/2014;Inundações;0,746;R$ 41.909.572,73;R$ 377.916,35;13.245;Carlos Alberto Vizzotto;55;R$ 45.000,00;R$ 95.000,00;Não;-;-;-;-
Campina da Lagoa;07/06/2014 19:00;300/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,704;R$ 50.873.416,01;R$ 550.889,52;15.723;MILTON LUIZ ALVES;621;R$ 1.200.000,00;R$ 0,00;Não;-;-;-;-
Rio Bonito do Iguaçu;07/06/2014 19:00;182/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,6290;R$ 57.099.312,10;R$ 407.758,84;13.929;Sezar Augusto Bovino;202;R$ 4.850.418,70;R$ 3.286.050,00;Não;-;-;-;-
Missal;07/06/2014 18:00;327/2014;Enxurradas;0,711;R$ 69.158.946,01;R$ 387.495,78;11.064;Adilto Luis Ferrari;604;R$ 170.000,00;R$ 100.000,00;Não;-;-;-;-
Rebouças;07/06/2014 18:00;222/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,672;R$ 45.121.219,62;R$ 451.451,28;14.514;Luiz Everaldo Zak;3.341;R$ 1.035.000,00;R$ 1.000.000,00;Não;-;-;-;-
Reserva do Iguaçu;07/06/2014 17:00;210/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,648;R$ 33.842.286,61;R$ 238.381,58;6.553;Vitorio Antunes de Paula;3.900;R$ 2.350.000,00;R$ 550.000,00;Não;-;-;-;-
Capanema;07/06/2014 16:00;263/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,706;R$ 66.466.639,17;R$ 799.686,36;20.481;Américo Bellé;1.435;R$ 786.450,00;R$ 290.000,00;Não;-;-;-;-
Santa Izabel do Oeste;07/06/2014 16:00;314/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,696;R$ 49.231.852,08;R$ 380.791,91;14.070;JEAN PIERR CATTO;3.500;R$ 170.000,00;R$ 100.000,00;Não;-;-;-;-
Corbélia;07/06/2014 15:12;203/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,738;R$ 78.115.979,50;R$ 1.031.215,78;17.470;Giovani Miguel Wolf Hnatuw;3.500;R$ 2.200.000,00;R$ 2.500.000,00;Não;-;-;-;-
Tuneiras do Oeste;07/06/2014 15:00;355/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,695;R$ 32.356.922,59;R$ 255.008,63;8.067;Taketoshi Sakurada;2.500;R$ 600.000,00;R$ 500.000,00;Não;-;-;-;-
Manoel Ribas;07/06/2014 13:37;188/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,716;R$ 46.837.921,78;R$ 459.884,73;14.240;José Carlos da Silva Corona;4.510;R$ 670.000,00;R$ 0,00;Não;-;-;-;-
Chopinzinho;07/06/2014 12:30;239/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,74;R$ 96.262.010,86;R$ 847.239,63;21.079;EDSON LUIZ CENCI;638;R$ 6.502.720,00;R$ 3.655.000,00;Não;-;-;-;-
Goioxim;07/06/2014 12:30;233/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,641;R$ 24.737.277,00;R$ 282.538,35;6.566;Mari Terezinha da Silva;7.510;R$ 52.000,00;R$ 0,00;Não;-;-;-;-
Porto Barreiro;07/06/2014 12:30;236/2014;Enxurradas;0,688;R$ 24.324.879,53;R$ 145.889,84;3.110;Emanoel Vanderlei Volff;2.340;R$ 6.070.184,00;R$ 0,00;Não;-;-;-;-
São Jorge do Oeste;07/06/2014 12:00;200/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,722;R$ 48.252.184,50;R$ 354.113,01;9.378;Leila Aparecida da Rocha;85;R$ 1.780.000,00;R$ 3.300.000,00;Não;-;-;-;-
São Mateus do Sul;07/06/2014 11:38;211/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,719;R$ 136.039.722,01;R$ 1.306.339,89;42.358;FERNANDA GARCIA SARDANHA;7.242;R$ 2.264.000,00;R$ 170.000,00;Não;-;-;-;-
Foz do Jordão;07/06/2014 11:30;208/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,645;R$ 26.250.703,24;R$ 171.346,57;4.926;FRANCISCO CLEI DA SILVA;409;R$ 1.052.132,80;R$ 1.450.000,00;Não;-;-;-;-
Laranjeiras do Sul;07/06/2014 11:30;248/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,706;R$ 97.405.147,53;R$ 888.890,84;32.227;Jonatas Felisberto da Silva;567;R$ 3.218.000,00;R$ 0,00;Não;-;-;-;-
Tupãssi;07/06/2014 11:30;370/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 35.674.654,22;R$ 413.067,62;8.077;LUIZ CARLOS BELETTI;2.000;R$ 50.000,00;R$ 2.100.000,00;Não;-;-;-;-
São Miguel do Iguaçu;07/06/2014 11:00;265/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;941;R$ 1.795.500,00;R$ 500.000,00;Não;-;-;-;-
Medianeira;07/06/2014 10:30;276/2014;Enxurradas;0,763;R$ 172.075.357,86;R$ 2.067.383,23;54.369;ANTONIO FRANÇA BENJAMIM;100;R$ 1.100.000,00;R$ 0,00;Não;-;-;-;-
Imbituva;07/06/2014 10:04;201/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,66;R$ 94.783.967,71;R$ 1.045.933,36;29.924;CELSO KUBASKI;23;R$ 100.000,00;R$ 0,00;Não;-;-;-;-
Figueira;07/06/2014 10:00;302/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,677;R$ 23.004.374,95;R$ 138.403,95;8.062;JOSÉ CARLOS CONTIERO;2.300;R$ 900.000,00;R$ 0,00;Não;-;-;-;-
São João;07/06/2014 10:00;219/2014;Enxurradas;0,727;R$ 45.962.892,74;R$ 782.346,15;11.886;CLOVIS MATEUS CUCCOLOTTO;600;R$ 2.500.000,00;R$ 1.300.000,00;Não;-;-;-;-
São Jorge do Ivaí;07/06/2014 10:00;348/2014;Enxurradas;0,743;R$ 30.017.766,77;R$ 357.032,57;5.168;AGNALDO CARVALHO GUIMARÃES;49;R$ 26.830,00;R$ 198.000,00;Não;-;-;-;-
Pinhão;07/06/2014 09:40;181/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,654;R$ 111.164.218,08;R$ 1.563.227,06;29.886;Valdecir Biasebetti;770;R$ 2.800.000,00;R$ 4.400.000,00;Não;-;-;-;-
Nova Laranjeiras;07/06/2014 09:00;205/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;3.110;R$ 7.100.000,00;R$ 300.000,00;Não;-;-;-;-
Nova Tebas;07/06/2014 09:00;353/2014;Enxurradas;0,651;R$ 29.810.055,10;R$ 162.706,91;6.848;Clodoaldo Fernandes Dos Santos;2.050;R$ 957.000,00;R$ 0,00;Não;-;-;-;-
Cantagalo;07/06/2014 08:00;198/2014;Enxurradas;0,635;R$ 39.035.386,65;R$ 305.751,75;10.933;JOÃO KONJUNSKI;5.160;R$ 3.000.000,00;R$ 2.150.000,00;Não;-;-;-;-
Ibema;07/06/2014 07:30;180/2014;Enxurradas;0,685;R$ 21.416.822,94;R$ 168.622,15;6.218;VIVIANE COMIRAN;1.908;R$ 510.000,00;R$ 710.000,00;Não;-;-;-;-
Pinhais;07/06/2014 07:20;199/2014;Alagamentos;0,751;R$ 465.612.471,48;R$ 6.365.266,73;127.019;Rosa Maria de Jesus Colombo;12.084;R$ 0,00;R$ 0,00;Não;-;-;-;-
Campo Magro;07/06/2014 07:00;323/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,701;R$ 86.683.743,71;R$ 502.213,01;29.879;Claudio Cesar Casagrande;405;R$ 60.000,00;R$ 0,00;Não;-;-;-;-
Cascavel;07/06/2014 07:00;207/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;150.050;R$ 3.500.000,00;R$ 2.490.000,00;Não;-;-;-;-
Iretama;07/06/2014 07:00;286/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,665;R$ 42.532.643,50;R$ 303.132,78;10.684;SAME SAAB;380;R$ 357.376,63;R$ 20.000,00;Não;-;-;-;-
Piraí do Sul;07/06/2014 07:00;193/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,708;R$ 83.227.437,28;R$ 1.079.052,07;23.649;HENRIQUE DE OLIVEIRA CARNEIRO;48;R$ 29.500,00;R$ 52,50;Não;-;-;-;-
Pitanga;07/06/2014 06:35;178/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;7.470;R$ 3.471.000,00;R$ 0,00;Não;-;-;-;-
Quedas do Iguaçu;07/06/2014 06:30;177/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 85.625.222,89;R$ 1.291.203,47;30.738;Elcio Jaime da Luz;32.855;R$ 25.745.747,00;R$ 7.000.000,00;Não;-;-;-;-
Rio Azul;07/06/2014 06:30;218/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,687;R$ 52.254.870,00;R$ 664.517,86;14.025;LEANDRO JASINSKI;3.353;R$ 3.713.845,60;R$ 150.000,00;Não;-;-;-;-
Barbosa Ferraz;07/06/2014 06:00;176/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,696;R$ 39.146.036,19;R$ 281.720,16;10.795;Edenilson Aparecido Miliossi;12.490;R$ 581.042,00;R$ 482.000,00;Não;-;-;-;-
Curitiba;07/06/2014 06:00;187/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,823;R$ 8.220.350.272,36;R$ 88.308.728,40;1.773.733;Rafael Greca;16.804;R$ 3.547.300,00;R$ 30.000,00;Não;-;-;-;-
Entre Rios do Oeste;07/06/2014 06:00;334/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,761;R$ 46.032.922,25;R$ 292.787,02;4.575;ARI ALOISIO MALDANER;318;R$ 605.000,00;R$ 50.000,00;Não;-;-;-;-
Godoy Moreira;07/06/2014 06:00;190/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,6750;R$ 17.302.491,52;R$ 64.833,86;2.977;Primis de Oliveira;240;R$ 60.980,00;R$ 815.000,00;Não;-;-;-;-
Goioerê;07/06/2014 06:00;196/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,731;R$ 94.151.256,44;R$ 1.019.366,77;28.437;Roberto dos Reis de Lima;520;R$ 400.000,00;R$ 0,00;Não;-;-;-;-
Irati;07/06/2014 06:00;185/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,726;R$ 167.502.144,01;R$ 2.047.623,26;59.250;Jorge David Derbli Pinto;56.207;R$ 12.630.000,00;R$ 7.070.000,00;Não;-;-;-;-
Três Barras do Paraná;07/06/2014 06:00;224/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 46.901.672,40;R$ 434.859,89;11.135;Gerso Francisco Gusso;3.008;R$ 2.076.560,00;R$ 163.700,00;Não;-;-;-;-
Campo Largo;07/06/2014 05:30;204/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;1.920;R$ 170.000,00;R$ 0,00;Não;-;-;-;-
Guarapuava;07/06/2014 05:20;179/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,731;R$ 549.726.155,14;R$ 7.515.223,42;182.093;CELSO FERNANDO GÓES;167.562;R$ 26.500.000,00;R$ 36.000.000,00;Não;-;-;-;-
Campina do Simão;07/06/2014 05:00;223/2014;Enxurradas;0,63;R$ 24.128.638,46;R$ 130.686,02;3.936;ANDRE JUNIOR DE PAULA;4.076;R$ 850.000,00;R$ 150.000,00;Não;-;-;-;-
Capitão Leônidas Marques;07/06/2014 04:00;313/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,716;R$ 54.296.186,08;R$ 1.393.985,39;14.648;MAXWELL SCAPINI;4.861;R$ 4.218.300,00;R$ 1.550.000,00;Não;-;-;-;-
Rosário do Ivaí;07/06/2014 03:00;175/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,662;R$ 19.061.041,30;R$ 114.361,64;5.435;Ilton Shiguemi Kuroda;3.000;R$ 595.000,00;R$ 800.000,00;Não;-;-;-;-
Candói;07/06/2014 00:00;278/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,635;R$ 61.134.002,96;R$ 725.161,85;14.973;ALDOINO GOLDONI FILHO;3.120;R$ 2.000.000,00;R$ 0,00;Não;-;-;-;-
Sapopema;06/06/2014 23:45;345/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,655;R$ 25.418.524,01;R$ 135.487,11;6.695;PAULO MAXIMIANO DE SOUZA JUNIOR;1.200;R$ 543.000,00;R$ 182.000,00;Não;-;-;-;-
Lunardelli;06/06/2014 23:04;329/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,69;R$ 20.131.074,43;R$ 117.449,42;4.872;Reinaldo Grola;130;R$ 285.000,00;R$ 405.000,00;Não;-;-;-;-
Jardim Alegre;06/06/2014 23:00;202/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,689;R$ 38.280.869,93;R$ 323.139,12;12.004;José Roberto Furlan;47;R$ 342.000,00;R$ 0,00;Não;-;-;-;-
Pinhalão;06/06/2014 22:00;186/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,697;R$ 22.143.256,33;R$ 188.120,55;6.566;Dionísio Arrais de Alencar;55;R$ 175.000,00;R$ 475.000,00;Não;-;-;-;-
Campo Mourão;06/06/2014 21:30;183/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,757;R$ 373.242.888,22;R$ 4.587.663,74;99.432;Tauillo Tezelli;443;R$ 800.000,00;R$ 0,00;Não;-;-;-;-
Araruna;06/06/2014 21:00;322/2014;Enxurradas;0,704;R$ 49.291.988,11;R$ 533.492,39;14.485;Leandro Cesar de Oliveira;800;R$ 350.000,00;R$ 0,00;Não;-;-;-;-
Japira;06/06/2014 20:32;367/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,696;R$ 19.836.302,03;R$ 117.225,54;4.972;PAULO JOSÉ MORFINATI;200;R$ 550.000,00;R$ 0,00;Não;-;-;-;-
São João do Ivaí;06/06/2014 20:00;260/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,693;R$ 37.075.441,15;R$ 331.063,06;10.667;CARLA SUZI EMERENCIANO;2.623;R$ 980.000,00;R$ 570.000,00;Não;-;-;-;-
Lidianópolis;06/06/2014 19:30;291/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,68;R$ 17.357.377,40;R$ 112.504,74;3.938;Adauto Aparecido Mandu;225;R$ 40.000,00;R$ 150.000,00;Não;-;-;-;-
Arapuã;06/06/2014 18:00;301/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,676;R$ 19.278.050,44;R$ 127.728,60;3.527;Deodato Matias;500;R$ 216.000,00;R$ 70.000,00;Não;-;-;-;-
Moreira Sales;06/06/2014 18:00;280/2014;Enxurradas;0,6750;R$ 42.081.683,45;R$ 291.460,39;11.175;Rafael Brito do Prado;2.001;R$ 1.565.000,00;R$ 0,00;Não;-;-;-;-
Porto Amazonas;06/06/2014 18:00;272/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,70;R$ 19.151.176,41;R$ 155.153,10;4.098;ELIAS JOCID GOMES DA COSTA;981;R$ 100.000,00;R$ 150.000,00;Não;-;-;-;-
Santana do Itararé;06/06/2014 18:00;297/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,687;R$ 22.673.261,92;R$ 138.602,23;5.514;JOSÉ DE JESUZ IZAC;200;R$ 133.313,50;R$ 0,00;Não;-;-;-;-
Quinta do Sol;06/06/2014 17:00;184/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,715;R$ 23.969.133,14;R$ 243.862,35;5.001;LEONARDO LAZZARETTI ROMERO;72;R$ 347.624,00;R$ 320.000,00;Não;-;-;-;-
Engenheiro Beltrão;06/06/2014 16:00;350/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 45.638.223,63;R$ 553.561,89;12.454;ADALMIR JOSÉ GARBIM JUNIOR;1.600;R$ 150.000,00;R$ 0,00;Não;-;-;-;-
Cianorte;06/06/2014 10:00;174/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,755;R$ 314.316.635,45;R$ 2.687.418,46;79.527;MARCO ANTONIO FRANZATO;72;R$ 0,00;R$ 0,00;Não;-;-;-;-
Rio Branco do Ivaí;06/06/2014 08:10;172/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,64;R$ 21.666.754,77;R$ 112.924,16;3.808;Pedro Taborda Desplanches;430;R$ 400.000,00;R$ 200.000,00;Não;-;-;-;-
Grandes Rios;06/06/2014 06:30;191/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,658;R$ 20.941.498,07;R$ 137.731,35;5.641;ANTONIO RIBEIRO DA SILVA;409;R$ 850.000,00;R$ 50.000,00;Não;-;-;-;-
São José dos Pinhais;06/06/2014 05:30;209/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,758;R$ 1.067.296.738,22;R$ 21.975.611,64;329.222;MARGARIDA MARIA SINGER;4.872;R$ 1.000.000,00;R$ 500.000,00;Não;-;-;-;-
Perobal;06/06/2014 04:00;338/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,713;R$ 26.724.610,01;R$ 248.650,93;7.189;Almir de Almeida;134;R$ 330.000,00;R$ 0,00;Não;-;-;-;-
Prudentópolis;06/06/2014 03:30;267/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,676;R$ 139.115.419,23;R$ 1.435.541,13;49.393;OSNEI STADLER;42.072;R$ 4.776.225,00;R$ 3.108.000,00;Não;-;-;-;-
Marquinho;06/06/2014 01:00;173/2014;Enxurradas;0,614;R$ 28.878.432,92;R$ 107.534,73;4.504;ELIO BOLZON JUNIOR;3.800;R$ 1.380.000,00;R$ 45.000,00;Não;-;-;-;-
Santa Izabel do Oeste;30/04/2014 21:40;141/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,696;R$ 49.231.852,08;R$ 380.791,91;14.070;JEAN PIERR CATTO;154;R$ 715.000,00;R$ 85.000,00;Não;-;-;-;-
Ampére;30/04/2014 20:15;135/2014;Enxurradas;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;950;R$ 1.000.000,00;R$ 700.000,00;Não;-;-;-;-
Pranchita;30/04/2014 15:00;148/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,752;R$ 25.956.698,86;R$ 274.560,59;5.737;Eloir Nelson Lange;150;R$ 1.000.000,00;R$ 0,00;Não;-;-;-;-
Santo Antônio do Sudoeste;30/04/2014 13:00;133/2014;Enxurradas;0,671;R$ 58.197.994,83;R$ 577.653,86;23.673;Ricardo Antonio Ortina;2.900;R$ 2.010.000,00;R$ 1.500.000,00;Não;-;-;-;-
Bela Vista da Caroba;30/04/2014 08:00;152/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 16.931.207,34;R$ 93.954,90;4.031;GELSON MAFFI;230;R$ 1.050.000,00;R$ 400.000,00;Não;-;-;-;-
Francisco Beltrão;29/04/2014 18:00;137/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,774;R$ 330.457.063,95;R$ 3.193.226,64;96.666;Cleber Fontana;7.705;R$ 4.761.459,08;R$ 0,00;Não;-;-;-;-
Bom Jesus do Sul;29/04/2014 12:30;140/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,697;R$ 17.818.808,91;R$ 91.758,58;3.980;HELIO JOSÉ SURDI;2.500;R$ 350.000,00;R$ 0,00;Não;-;-;-;-
São Miguel do Iguaçu;19/03/2014 20:00;94/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;1.349;R$ 1.760.300,00;R$ 3.800,00;Não;-;-;-;-
Colorado;19/03/2014 18:30;97/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 95.321.241,46;R$ 716.584,51;22.896;Marcos José Consalter de Mello;2.000;R$ 1.530.000,00;R$ 0,00;Não;-;-;-;-
Morretes;13/03/2014 13:00;90/2014;Deslizamentos;0,686;R$ 53.539.642,21;R$ 370.348,25;18.309;SEBASTIÃO BRINDAROLLI JUNIOR;1.600;R$ 5.000.000,00;R$ 3.500.000,00;Não;-;-;-;-
Ortigueira;21/02/2014 11:48;70/2014;Estiagem;0,609;R$ 131.687.020,70;R$ 2.719.416,67;24.192;ARY DE OLIVEIRA MATTOS;12.819;R$ 360.000,00;R$ 42.522.410,00;Não;-;-;-;-
Guaraqueçaba;15/02/2014 21:17;64/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,587;R$ 27.255.058,73;R$ 113.508,79;7.430;LILIAN RAMOS NARLOCH;2.457;R$ 1.953.910,00;R$ 470.765,00;Não;-;-;-;-
Alvorada do Sul;14/02/2014 15:00;61/2014;Estiagem;0,708;R$ 42.999.243,91;R$ 361.750,61;10.326;Marcos Antonio Voltarelli;10.283;R$ 0,00;R$ 45.194.756,25;Não;-;-;-;-
Centenário do Sul;10/02/2014 00:00;53/2014;Estiagem;0,668;R$ 35.452.736,57;R$ 276.119,65;10.832;Melquiades Tavian Junior;11.190;R$ 0,00;R$ 29.438.679,00;Não;-;-;-;-
Salgado Filho;28/11/2013 19:00;696/2013;Enxurradas;0,70;R$ 16.304.671,18;R$ 115.050,03;4.075;Volmar Duarte;25;R$ 418.765,00;R$ 208.000,00;Não;-;-;-;-
Colorado;03/11/2013 16:10;675/2013;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 95.321.241,46;R$ 716.584,51;22.896;Marcos José Consalter de Mello;45;R$ 2.600.000,00;R$ 0,00;Não;-;-;-;-
São Miguel do Iguaçu;21/10/2013 14:15;645/2013;Tempestade Local/Convectiva - Vendaval;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;25.195;R$ 1.818.989,67;R$ 1.503.000,00;Não;-;-;-;-
Terra Rica;03/10/2013 18:30;633/2013;Tempestade Local/Convectiva - Chuvas Intensas;0,71;R$ 64.071.497,10;R$ 359.392,04;14.842;Julio Cesar da Silva Leite;630;R$ 1.100.000,00;R$ 0,00;Não;-;-;-;-
Paiçandu;03/10/2013 17:35;623/2013;Tempestade Local/Convectiva - Vendaval;0,716;R$ 95.633.851,15;R$ 988.417,51;45.962;ISMAEL BATISTA;971;R$ 548.664,00;R$ 10.180.000,00;Não;-;-;-;-
Coronel Vivida;22/09/2013 04:00;573/2013;Tempestade Local/Convectiva - Granizo;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;1.800;R$ 2.113.950,00;R$ 6.501.666,50;Não;-;-;-;-
Nova Prata do Iguaçu;22/09/2013 03:45;581/2013;Tempestade Local/Convectiva - Granizo;0,716;R$ 48.508.420,54;R$ 389.704,59;12.699;Sergio Faust;6.006;R$ 910.000,00;R$ 5.000.000,00;Não;-;-;-;-
São João;22/09/2013 03:45;558/2013;Tempestade Local/Convectiva - Granizo;0,727;R$ 45.962.892,74;R$ 782.346,15;11.886;CLOVIS MATEUS CUCCOLOTTO;4.353;R$ 340.000,00;R$ 4.400.000,00;Não;-;-;-;-
Verê;22/09/2013 03:40;582/2013;Tempestade Local/Convectiva - Granizo;0,72;R$ 31.576.459,40;R$ 417.674,47;7.932;Ademilso Rosin;4.007;R$ 115.000,00;R$ 9.255.000,00;Não;-;-;-;-
Realeza;22/09/2013 03:30;572/2013;Tempestade Local/Convectiva - Granizo;0,722;R$ 59.821.841,45;R$ 685.721,09;19.247;PAULO CEZAR CASARIL;720;R$ 9.200,00;R$ 2.590.000,00;Não;-;-;-;-
Santa Izabel do Oeste;22/09/2013 03:20;597/2013;Tempestade Local/Convectiva - Granizo;0,696;R$ 49.231.852,08;R$ 380.791,91;14.070;JEAN PIERR CATTO;1.703;R$ 5.452,00;R$ 1.874.620,00;Não;-;-;-;-
Prudentópolis;20/09/2013 22:55;560/2013;Tempestade Local/Convectiva - Granizo;0,676;R$ 139.115.419,23;R$ 1.435.541,13;49.393;OSNEI STADLER;10.500;R$ 1.558.430,00;R$ 920.000,00;Não;-;-;-;-
Marquinho;20/09/2013 20:30;563/2013;Tempestade Local/Convectiva - Granizo;0,614;R$ 28.878.432,92;R$ 107.534,73;4.504;ELIO BOLZON JUNIOR;3.400;R$ 332.122,00;R$ 209.100,00;Não;-;-;-;-
Salto do Lontra;20/09/2013 19:30;571/2013;Tempestade Local/Convectiva - Granizo;0,718;R$ 46.532.022,14;R$ 468.650,01;15.223;FERNANDO ALBERTO CADORE;4.809;R$ 730.000,00;R$ 2.200.000,00;Não;-;-;-;-
Corbélia;20/09/2013 17:59;574/2013;Tempestade Local/Convectiva - Granizo;0,738;R$ 78.115.979,50;R$ 1.031.215,78;17.470;Giovani Miguel Wolf Hnatuw;11.953;R$ 2.126.000,00;R$ 9.095.220,00;Não;-;-;-;-
Coronel Domingos Soares;20/09/2013 17:00;607/2013;Tempestade Local/Convectiva - Granizo;0,60;R$ 32.649.689,16;R$ 229.581,71;5.649;JANDIR BANDIERA;300;R$ 300.000,00;R$ 2.000.000,00;Não;-;-;-;-
Enéas Marques;20/09/2013 15:00;557/2013;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;1.171;R$ 395.300,00;R$ 1.183.959,00;Não;-;-;-;-
